term,subcategory,subcat_sim,category,category_display,pillar,is_seed
institutional_development,Institutional Capacity,0.7043374180793762,DIM1,G1,G,False
institutional_development_component,Institutional Capacity,0.6087015867233276,DIM1,G1,G,False
institutional_development_impact,Institutional Capacity,0.5979982018470764,DIM1,G1,G,False
institutional_development_program,Institutional Capacity,0.604830265045166,DIM1,G1,G,False
institutional_framework,Institutional Capacity,0.689384937286377,DIM1,G1,G,False
institutional_reform,Institutional Capacity,0.6807184815406799,DIM1,G1,G,False
institutional_reforms,Institutional Capacity,0.6625665426254272,DIM1,G1,G,False
institutional_strengthening,Institutional Capacity,0.6939860582351685,DIM1,G1,G,False
institutional_structure,Institutional Capacity,0.7440877556800842,DIM1,G1,G,False
institutional_support,Institutional Capacity,0.6369799971580505,DIM1,G1,G,False
institutionalization,Institutional Capacity,0.5652694702148438,DIM1,G1,G,False
institutions,Institutional Capacity,0.5347162485122681,DIM1,G1,G,False
integrity,Accountability & Integrity,0.667777419090271,DIM8_9,G5,G,False
inter_company,Bidding & Contract Management,0.5308479070663452,DIM6,G3,G,False
inter_institutional,Institutional Capacity,0.5763353705406189,DIM1,G1,G,False
inter_ministerial,Bidding & Contract Management,0.48490849137306213,DIM6,G3,G,False
interagency,Institutional Capacity,0.4008936285972595,DIM1,G1,G,False
intergovernmental,Institutional Capacity,0.4157295525074005,DIM1,G1,G,False
interim_financial_reports,Operations & Performance,0.5083292722702026,DIM7,G4,G,False
intermediaries,Bidding & Contract Management,0.4054749011993408,DIM6,G3,G,False
intermediation,Institutional Capacity,0.4252188205718994,DIM1,G1,G,False
internal_audit,Operations & Performance,0.5740714073181152,DIM7,G4,G,False
internal_audit_department,Operations & Performance,0.5411559343338013,DIM7,G4,G,False
internal_cash_generation,Fiscal Management & Sustainability,0.5277179479598999,DIM2_3,G2,G,False
internal_control,Operations & Performance,0.5274861454963684,DIM7,G4,G,False
internal_control_procedures,Operations & Performance,0.5007885694503784,DIM7,G4,G,False
internal_control_system,Operations & Performance,0.49047139286994934,DIM7,G4,G,False
internal_control_systems,Operations & Performance,0.4920561611652374,DIM7,G4,G,False
internal_controls,Operations & Performance,0.42770835757255554,DIM7,G4,G,False
internal_economic_rate,Economic Efficiency & Benefits,0.5246822834014893,DIM2_3,G2,G,False
internal_monitoring,Operations & Performance,0.6286687850952148,DIM7,G4,G,False
international_accounting,Operations & Performance,0.5124852061271667,DIM7,G4,G,False
international_accounting_standards,Operations & Performance,0.44325804710388184,DIM7,G4,G,False
international_competitive_bidding,Bidding & Contract Management,0.6199676990509033,DIM6,G3,G,False
international_consultant,Bidding & Contract Management,0.49229860305786133,DIM6,G3,G,False
international_consultants,Bidding & Contract Management,0.5074678063392639,DIM6,G3,G,False
international_consulting_firm,Procurement Systems & Processes,0.4780489504337311,DIM6,G3,G,False
international_financial_institutions,Fiscal Management & Sustainability,0.41873443126678467,DIM2_3,G2,G,False
international_standards,Safety Assessment & Standards,0.5656479001045227,ESS4,S2,S,False
international_waterways,Water Resources & Conservation,0.49819415807724,ESS3_R,E2,E,False
intervention,Workplace Health & Safety,0.50811368227005,ESS2,S1,S,False
intrusion,Accountability & Integrity,0.5723158717155457,DIM8_9,G5,G,False
inundation,Accidents & Hazards,0.5561286807060242,ESS4,S2,S,False
investigation,Accountability & Integrity,0.5459979176521301,DIM8_9,G5,G,False
investigations,Accountability & Integrity,0.5647703409194946,DIM8_9,G5,G,False
investment,Fiscal Management & Sustainability,0.5741062760353088,DIM2_3,G2,G,False
investment_cost,Cost Analysis & Valuation,0.6161481142044067,DIM2_3,G2,G,False
investment_costs,Cost Analysis & Valuation,0.6752684116363525,DIM2_3,G2,G,False
investment_needs,Fiscal Management & Sustainability,0.6051331162452698,DIM2_3,G2,G,False
investment_plan,Fiscal Management & Sustainability,0.5266799330711365,DIM2_3,G2,G,False
investment_planning,Fiscal Management & Sustainability,0.5988948345184326,DIM2_3,G2,G,False
investment_plans,Fiscal Management & Sustainability,0.5340557098388672,DIM2_3,G2,G,False
investment_program,Fiscal Management & Sustainability,0.49007147550582886,DIM2_3,G2,G,False
investment_programs,Fiscal Management & Sustainability,0.5186902284622192,DIM2_3,G2,G,False
investment_project,Fiscal Management & Sustainability,0.5693356990814209,DIM2_3,G2,G,False
investment_projects,Fiscal Management & Sustainability,0.5512842535972595,DIM2_3,G2,G,False
investments,Fiscal Management & Sustainability,0.5321280360221863,DIM2_3,G2,G,False
investors,Bidding & Contract Management,0.4414041042327881,DIM6,G3,G,False
invitation,Bidding & Contract Management,0.4553183913230896,DIM6,G3,G,False
invitations,Bidding & Contract Management,0.4341354966163635,DIM6,G3,G,False
invoices,Bidding & Contract Management,0.44499462842941284,DIM6,G3,G,False
irregularities,Accountability & Integrity,0.514006495475769,DIM8_9,G5,G,False
irrigating,Water Resources & Conservation,0.49041548371315,ESS3_R,E2,E,False
irrigation,Water Resources & Conservation,0.5553575754165649,ESS3_R,E2,E,False
irrigation_schemes,Water Resources & Conservation,0.5743116736412048,ESS3_R,E2,E,False
irrigation_system,Water Resources & Conservation,0.6810445785522461,ESS3_R,E2,E,False
irrigation_systems,Water Resources & Conservation,0.6704519391059875,ESS3_R,E2,E,False
irrigation_water,Water Resources & Conservation,0.7958903312683105,ESS3_R,E2,E,False
isolation,Workplace Health & Safety,0.5187106132507324,ESS2,S1,S,False
issuance,Bidding & Contract Management,0.48077431321144104,DIM6,G3,G,False
job,Labor Management & Employment,0.5691327452659607,ESS2,S1,S,False
jobs,Labor Management & Employment,0.542904257774353,ESS2,S1,S,False
joint_stock,Bidding & Contract Management,0.424856960773468,DIM6,G3,G,False
joint_venture,Bidding & Contract Management,0.5251271724700928,DIM6,G3,G,False
joint_ventures,Bidding & Contract Management,0.4729577600955963,DIM6,G3,G,False
judgment,Accountability & Integrity,0.5090935826301575,DIM8_9,G5,G,False
judgments,Accountability & Integrity,0.5108398795127869,DIM8_9,G5,G,False
judicial,Legal & Law,0.45688626170158386,DIM1,G1,G,False
judicious,Accountability & Integrity,0.4013526439666748,DIM8_9,G5,G,False
jungle,Forestry & Forest Management,0.5535035133361816,ESS6,E3,E,False
justifiable,Accountability & Integrity,0.40459832549095154,DIM8_9,G5,G,False
key_performance_indicators,Operations & Performance,0.5413914918899536,DIM7,G4,G,False
kilowatt_hour,Energy Efficiency,0.6383395195007324,ESS3_R,E2,E,False
kinship,Indigenous Peoples,0.5133383870124817,ESS7,S4,S,False
labor,Labor Management & Employment,0.6205449104309082,ESS2,S1,S,False
labor_based,Labor Management & Employment,0.7942425012588501,ESS2,S1,S,False
lagoons,Habitats & Ecosystems,0.4052230417728424,ESS6,E3,E,False
lake,Water Resources & Conservation,0.4491439461708069,ESS3_R,E2,E,False
lakes,Water Resources & Conservation,0.4598451256752014,ESS3_R,E2,E,False
lamentation,Grievance Mechanisms,0.43630048632621765,ESS2,S1,S,False
land,Land Acquisition & Property Rights,0.6767635941505432,ESS5,S3,S,False
land_acquisition_process,Land Acquisition & Property Rights,0.7375684380531311,ESS5,S3,S,False
land_acquisition_resettlement,Land Acquisition & Property Rights,0.7657983303070068,ESS5,S3,S,False
land_area,Land Acquisition & Property Rights,0.6109946966171265,ESS5,S3,S,False
land_based,Land Acquisition & Property Rights,0.6739587783813477,ESS5,S3,S,False
land_compensation,Land Acquisition & Property Rights,0.7985991835594177,ESS5,S3,S,False
landfill,Waste Management & Disposal,0.7216874957084656,ESS3_P,E1,E,False
landfills,Waste Management & Disposal,0.6821008920669556,ESS3_P,E1,E,False
landholdings,Land Acquisition & Property Rights,0.7104887366294861,ESS5,S3,S,False
landless,Land Acquisition & Property Rights,0.5393428802490234,ESS5,S3,S,False
landowners,Land Acquisition & Property Rights,0.6459808349609375,ESS5,S3,S,False
lands,Land Acquisition & Property Rights,0.5840072631835938,ESS5,S3,S,False
landscape,Cultural Heritage,0.44220757484436035,ESS8,S5,S,False
landslide,Accidents & Hazards,0.5138014554977417,ESS4,S2,S,False
large_dams,Water Resources & Conservation,0.5111020803451538,ESS3_R,E2,E,False
latrines,Waste Management & Disposal,0.4392068684101105,ESS3_P,E1,E,False
law,Legal & Law,0.5427864193916321,DIM1,G1,G,False
laws,Legal & Law,0.5112830400466919,DIM1,G1,G,False
lawyer,Legal & Law,0.4409075677394867,DIM1,G1,G,False
leases,Land Acquisition & Property Rights,0.43637415766716003,ESS5,S3,S,False
least_cost,Cost Analysis & Valuation,0.4770815074443817,DIM2_3,G2,G,False
legal,Legal & Law,0.45189666748046875,DIM1,G1,G,False
legal_agreements,Legal & Law,0.6379550695419312,DIM1,G1,G,False
legal_framework,Legal & Law,0.8167866468429565,DIM1,G1,G,False
legal_rights,Land Acquisition & Property Rights,0.5865395069122314,ESS5,S3,S,False
legal_status,Legal & Law,0.564231812953949,DIM1,G1,G,False
legal_title,Legal & Law,0.5833456516265869,DIM1,G1,G,False
legislation,Legal & Law,0.46132349967956543,DIM1,G1,G,False
legislative,Legal & Law,0.4601610004901886,DIM1,G1,G,False
lender,Bidding & Contract Management,0.42342737317085266,DIM6,G3,G,False
lenders,Bidding & Contract Management,0.41867926716804504,DIM6,G3,G,False
lending_instrument,Bidding & Contract Management,0.5463109016418457,DIM6,G3,G,False
liabilities,Cost Analysis & Valuation,0.5105389356613159,DIM2_3,G2,G,False
liability,Accountability & Integrity,0.5706126689910889,DIM8_9,G5,G,False
liable,Accountability & Integrity,0.4891688823699951,DIM8_9,G5,G,False
life,Workplace Health & Safety,0.5055168271064758,ESS2,S1,S,False
life_cycle,Habitats & Ecosystems,0.5869792103767395,ESS6,E3,E,False
lifecycle,Cost Analysis & Valuation,0.47227323055267334,DIM2_3,G2,G,False
liquidity,Fiscal Management & Sustainability,0.43269506096839905,DIM2_3,G2,G,False
litigation,Accountability & Integrity,0.5521938800811768,DIM8_9,G5,G,False
livestock,Species & Wildlife,0.6112297177314758,ESS6,E3,E,False
living_standards,Economic Efficiency & Benefits,0.5226315259933472,DIM2_3,G2,G,False
load_growth,Energy Efficiency,0.4256966710090637,ESS3_R,E2,E,False
load_shedding,Energy Efficiency,0.42882347106933594,ESS3_R,E2,E,False
local_communities,Indigenous Peoples,0.5609169006347656,ESS7,S4,S,False
local_community,Indigenous Peoples,0.5193302631378174,ESS7,S4,S,False
local_competitive_bidding,Bidding & Contract Management,0.6364485621452332,DIM6,G3,G,False
local_consultants,Bidding & Contract Management,0.5306430459022522,DIM6,G3,G,False
local_costs,Cost Analysis & Valuation,0.5403701066970825,DIM2_3,G2,G,False
local_expenditures,Fiscal Management & Sustainability,0.6915123462677002,DIM2_3,G2,G,False
local_funds,Fiscal Management & Sustainability,0.4676963984966278,DIM2_3,G2,G,False
local_people,Indigenous Peoples,0.5420548915863037,ESS7,S4,S,False
local_staff,Labor Management & Employment,0.49207374453544617,ESS2,S1,S,False
local_water,Water Resources & Conservation,0.717839241027832,ESS3_R,E2,E,False
localities,Indigenous Peoples,0.48635369539260864,ESS7,S4,S,False
locals,Indigenous Peoples,0.5363242626190186,ESS7,S4,S,False
long_run_marginal_cost,Cost Analysis & Valuation,0.5269835591316223,DIM2_3,G2,G,False
low_carbon,Emissions & Hazardous Pollutants,0.6196730732917786,ESS3_P,E1,E,False
low_flow,Water Resources & Conservation,0.4561905860900879,ESS3_R,E2,E,False
low_voltage,Energy Efficiency,0.44471752643585205,ESS3_R,E2,E,False
lower_cost,Cost Analysis & Valuation,0.512627124786377,DIM2_3,G2,G,False
macro_economic,Fiscal Management & Sustainability,0.5547810792922974,DIM2_3,G2,G,False
macroeconomic,Fiscal Management & Sustainability,0.5724470019340515,DIM2_3,G2,G,False
maintainable,Operations & Performance,0.4188350737094879,DIM7,G4,G,False
maintenance_activities,Operations & Performance,0.5847920775413513,DIM7,G4,G,False
maintenance_backlog,Operations & Performance,0.5824617147445679,DIM7,G4,G,False
maintenance_budget,Operations & Performance,0.6227192282676697,DIM7,G4,G,False
maintenance_component,Operations & Performance,0.4486103951931,DIM7,G4,G,False
maintenance_contract,Operations & Performance,0.5281295776367188,DIM7,G4,G,False
maintenance_contracts,Operations & Performance,0.564461886882782,DIM7,G4,G,False
maintenance_cost,Cost Analysis & Valuation,0.6301237940788269,DIM2_3,G2,G,False
maintenance_costs,Cost Analysis & Valuation,0.6487186551094055,DIM2_3,G2,G,False
maintenance_equipment,Operations & Performance,0.6640195846557617,DIM7,G4,G,False
maintenance_financing,Operations & Performance,0.626976728439331,DIM7,G4,G,False
maintenance_fund,Operations & Performance,0.618783175945282,DIM7,G4,G,False
maintenance_management,Operations & Performance,0.7207481861114502,DIM7,G4,G,False
maintenance_management_system,Operations & Performance,0.6098756194114685,DIM7,G4,G,False
maintenance_needs,Operations & Performance,0.6710929870605469,DIM7,G4,G,False
maintenance_operations,Operations & Performance,0.6871817111968994,DIM7,G4,G,False
maintenance_plan,Operations & Performance,0.6033890843391418,DIM7,G4,G,False
maintenance_planning,Operations & Performance,0.643122136592865,DIM7,G4,G,False
maintenance_plans,Operations & Performance,0.5803006887435913,DIM7,G4,G,False
maintenance_practices,Operations & Performance,0.6244202852249146,DIM7,G4,G,False
maintenance_program,Operations & Performance,0.5721678733825684,DIM7,G4,G,False
maintenance_programs,Operations & Performance,0.5657501220703125,DIM7,G4,G,False
maintenance_standards,Safety Assessment & Standards,0.5905627012252808,ESS4,S2,S,False
maintenance_strategy,Operations & Performance,0.5926826596260071,DIM7,G4,G,False
maintenance_system,Operations & Performance,0.6277557015419006,DIM7,G4,G,False
maintenance_work,Operations & Performance,0.6894310116767883,DIM7,G4,G,False
maintenance_works,Operations & Performance,0.6808542013168335,DIM7,G4,G,False
major_maintenance,Operations & Performance,0.6473273634910583,DIM7,G4,G,False
malaria,Disease & Health Risks,0.6328576803207397,ESS4,S2,S,False
malnutrition,Disease & Health Risks,0.5122503638267517,ESS4,S2,S,False
management_assessment,Operations & Performance,0.6836777925491333,DIM7,G4,G,False
management_consultant,Bidding & Contract Management,0.5503012537956238,DIM6,G3,G,False
management_contract,Bidding & Contract Management,0.6162156462669373,DIM6,G3,G,False
management_contracts,Bidding & Contract Management,0.6349840760231018,DIM6,G3,G,False
management_information,Operations & Performance,0.6359267234802246,DIM7,G4,G,False
management_information_system,Operations & Performance,0.5754050612449646,DIM7,G4,G,False
management_information_systems,Operations & Performance,0.553938090801239,DIM7,G4,G,False
management_mechanisms,Operations & Performance,0.6503326296806335,DIM7,G4,G,False
management_plans,Strategic Plan,0.6219525933265686,DIM1,G1,G,False
management_practices,Operations & Performance,0.6533939242362976,DIM7,G4,G,False
management_procedures,Operations & Performance,0.655149519443512,DIM7,G4,G,False
management_reports,Operations & Performance,0.6590818762779236,DIM7,G4,G,False
management_system,Operations & Performance,0.6417596340179443,DIM7,G4,G,False
management_systems,Operations & Performance,0.6679602861404419,DIM7,G4,G,False
management_unit,Operations & Performance,0.6673192381858826,DIM7,G4,G,False
management_units,Operations & Performance,0.6337637305259705,DIM7,G4,G,False
manpower,Labor Management & Employment,0.506669282913208,ESS2,S1,S,False
marginal_cost,Cost Analysis & Valuation,0.5721109509468079,DIM2_3,G2,G,False
masonry,Cultural Heritage,0.4706263542175293,ESS8,S5,S,False
master_plans,Strategic Plan,0.5645567178726196,DIM1,G1,G,False
material,Raw Material Use,0.45402470231056213,ESS3_R,E2,E,False
materials,Raw Material Use,0.4970313608646393,ESS3_R,E2,E,False
maximization,Economic Efficiency & Benefits,0.43956050276756287,DIM2_3,G2,G,False
meat,Species & Wildlife,0.48757684230804443,ESS6,E3,E,False
medium_voltage,Energy Efficiency,0.439319372177124,ESS3_R,E2,E,False
merchant,Bidding & Contract Management,0.4769301414489746,DIM6,G3,G,False
meteorological,Emissions & Hazardous Pollutants,0.47677651047706604,ESS3_P,E1,E,False
methane,Emissions & Hazardous Pollutants,0.5855681896209717,ESS3_P,E1,E,False
micro_finance,Fiscal Management & Sustainability,0.5072052478790283,DIM2_3,G2,G,False
micro_hydro,Water Resources & Conservation,0.5851122140884399,ESS3_R,E2,E,False
micro_hydropower,Energy Efficiency,0.5642575621604919,ESS3_R,E2,E,False
migrants,Indigenous Peoples,0.5224974751472473,ESS7,S4,S,False
mineral,Raw Material Use,0.45047107338905334,ESS3_R,E2,E,False
minerals,Raw Material Use,0.42724353075027466,ESS3_R,E2,E,False
mini_hydro,Water Resources & Conservation,0.5736120939254761,ESS3_R,E2,E,False
