term,subcategory,subcat_sim,category,category_display,pillar,is_seed,x,y
gas_turbines,Energy Efficiency,0.6311929821968079,ESS3_R,E2,E,False,-2.203723,40.840954
gaseous,Emissions & Hazardous Pollutants,0.4130270183086395,ESS3_P,E1,E,False,5.812055,35.257145
gasoline,Emissions & Hazardous Pollutants,0.5434200763702393,ESS3_P,E1,E,False,4.0579333,36.180332
gasses,Emissions & Hazardous Pollutants,0.5633333325386047,ESS3_P,E1,E,False,5.974599,35.153698
general_procurement,Procurement Systems & Processes,0.8146353960037231,DIM6,G3,G,False,2.831491,-51.486095
generating_capacity,Energy Efficiency,0.47857388854026794,ESS3_R,E2,E,False,-16.710606,43.063972
generation_capacity,Energy Efficiency,0.6311406493186951,ESS3_R,E2,E,False,-16.887999,43.24506
generation_facilities,Energy Efficiency,0.5609776377677917,ESS3_R,E2,E,False,-26.641764,47.391018
generator,Energy Efficiency,0.47563064098358154,ESS3_R,E2,E,False,-12.082748,61.959076
generators,Energy Efficiency,0.46210846304893494,ESS3_R,E2,E,False,-12.080367,61.961678
geologic,Habitats & Ecosystems,0.4748442471027374,ESS6,E3,E,False,28.285767,33.70051
geological,Habitats & Ecosystems,0.4526694715023041,ESS6,E3,E,False,28.253359,33.69077
global_financial_crisis,Fiscal Management & Sustainability,0.4255383312702179,DIM2_3,G2,G,False,-25.637432,-44.04119
good_governance,Anti-Corruption,0.5662584900856018,DIM8_9,G5,G,False,-3.0081637,-18.63706
goods_contracts,Bidding & Contract Management,0.6806975603103638,DIM6,G3,G,False,9.056015,-47.82965
governance,Institutional Capacity,0.49160057306289673,DIM1,G1,G,False,-2.6408381,-18.352024
governance_system,Institutional Capacity,0.5693444609642029,DIM1,G1,G,False,-2.699258,-18.519766
government_budget,Fiscal Management & Sustainability,0.7222314476966858,DIM2_3,G2,G,False,-33.69061,-38.154915
government_financed,Fiscal Management & Sustainability,0.5624544024467468,DIM2_3,G2,G,False,-19.72695,-34.46072
government_funded,Fiscal Management & Sustainability,0.5223879218101501,DIM2_3,G2,G,False,-19.816957,-34.49459
government_owned,Land Acquisition & Property Rights,0.5191712379455566,ESS5,S3,S,False,-17.740723,-32.80549
government_strategy,Strategic Plan,0.6601768732070923,DIM1,G1,G,False,3.7772183,-33.469315
grant_financed,Fiscal Management & Sustainability,0.5756658911705017,DIM2_3,G2,G,False,-22.255432,-37.386642
grants,Fiscal Management & Sustainability,0.5131080746650696,DIM2_3,G2,G,False,-24.36695,-36.56282
grasses,Forestry & Forest Management,0.4656412899494171,ESS6,E3,E,False,35.29951,30.100985
grassland,Forestry & Forest Management,0.5498976111412048,ESS6,E3,E,False,34.578457,30.493397
greenhouse_gas,Emissions & Hazardous Pollutants,0.8280772566795349,ESS3_P,E1,E,False,8.588539,26.545927
greenhouse_gas_emissions,Emissions & Hazardous Pollutants,0.8216586112976074,ESS3_P,E1,E,False,8.940713,26.481386
grievance,Grievance Mechanisms,0.8724778294563293,ESS2,S1,S,False,-2.3532672,8.866443
grievance_redress,Grievance Mechanisms,0.8592677712440491,ESS2,S1,S,False,-2.3746207,8.376088
gross_domestic_product,Economic Efficiency & Benefits,0.43167388439178467,DIM2_3,G2,G,False,-34.560432,-11.800466
ground_water,Water Resources & Conservation,0.7295129895210266,ESS3_R,E2,E,False,21.641848,56.810486
groundwater,Water Resources & Conservation,0.5886642932891846,ESS3_R,E2,E,False,35.455326,54.37994
group_financed,Fiscal Management & Sustainability,0.4844801127910614,DIM2_3,G2,G,False,-21.425144,-39.41893
habitation,Habitats & Ecosystems,0.5782493948936462,ESS6,E3,E,False,19.315292,16.421267
habitats,Habitats & Ecosystems,0.7008758783340454,ESS6,E3,E,False,36.83613,20.580591
hand_over,Bidding & Contract Management,0.45172932744026184,DIM6,G3,G,False,-15.249622,29.677053
harmful,Workplace Health & Safety,0.5138692855834961,ESS2,S1,S,False,-10.935382,20.289055
hazardous,Accidents & Hazards,0.5984460711479187,ESS4,S2,S,False,-11.692369,20.299826
hazardous_waste,Waste Management & Disposal,0.690123975276947,ESS3_P,E1,E,False,11.368033,45.450115
hazards,Accidents & Hazards,0.7139268517494202,ESS4,S2,S,False,-13.059833,23.05761
health,Workplace Health & Safety,0.5745216608047485,ESS2,S1,S,False,44.865112,3.5920522
health_education,Workplace Health & Safety,0.552329421043396,ESS2,S1,S,False,36.541164,4.0138164
hearings,Anti-Corruption,0.45219677686691284,DIM8_9,G5,G,False,-9.472254,1.2486157
herbicides,Pest & Vector Management,0.6396088004112244,ESS3_P,E1,E,False,53.812153,16.957684
heritage,Cultural Heritage,0.7255557179450989,ESS8,S5,S,False,17.646404,5.3794518
hierarchy,Institutional Capacity,0.47106942534446716,DIM1,G1,G,False,3.0518591,-20.247444
high_cost,Cost Analysis & Valuation,0.5542249083518982,DIM2_3,G2,G,False,-30.950043,-23.310928
high_performance,Operations & Performance,0.5192047357559204,DIM7,G4,G,False,19.980835,-20.74771
high_risk,Safety Assessment & Standards,0.5974658727645874,ESS4,S2,S,False,-17.970514,23.453741
high_traffic,Accidents & Hazards,0.5292832255363464,ESS4,S2,S,False,-34.42826,26.065205
high_voltage,Energy Efficiency,0.5178548693656921,ESS3_R,E2,E,False,-15.253821,59.605717
higher_cost,Cost Analysis & Valuation,0.5545346736907959,DIM2_3,G2,G,False,-31.061028,-23.678085
higher_level_objectives,Strategic Plan,0.4443865716457367,DIM1,G1,G,False,8.519434,-31.438568
highlands,Indigenous Peoples,0.4947149455547333,ESS7,S4,S,False,31.669025,31.716915
highway_safety,Accidents & Hazards,0.7296426296234131,ESS4,S2,S,False,-30.292847,24.102009
highway_traffic,Accidents & Hazards,0.6343576312065125,ESS4,S2,S,False,-30.822378,25.95722
historical,Cultural Heritage,0.4108932316303253,ESS8,S5,S,False,17.388044,3.898916
homes,Land Acquisition & Property Rights,0.40325361490249634,ESS5,S3,S,False,17.81271,14.8929205
honorable,Accountability & Integrity,0.43556246161460876,DIM8_9,G5,G,False,-0.6277486,-0.6272691
house_demolition,Displacement & Resettlement,0.576160192489624,ESS5,S3,S,False,2.4680088,21.84621
household_water,Water Resources & Conservation,0.788508415222168,ESS3_R,E2,E,False,23.09935,57.22325
houses,Land Acquisition & Property Rights,0.47217631340026855,ESS5,S3,S,False,17.7837,14.966006
human_health,Workplace Health & Safety,0.5854179859161377,ESS2,S1,S,False,36.75446,3.8152502
human_resource,Labor Management & Employment,0.5984320640563965,ESS2,S1,S,False,-8.563578,-22.944162
human_resource_development,Labor Management & Employment,0.46035483479499817,ESS2,S1,S,False,-7.397654,-22.432686
human_resources,Labor Management & Employment,0.6118910908699036,ESS2,S1,S,False,-8.588748,-22.943905
human_resources_development,Labor Management & Employment,0.4721643030643463,ESS2,S1,S,False,-7.4083242,-22.441584
hydraulic,Water Resources & Conservation,0.45184561610221863,ESS3_R,E2,E,False,26.40193,42.465687
hydro_based,Water Resources & Conservation,0.6711648106575012,ESS3_R,E2,E,False,2.8931923,58.546234
hydro_electric,Water Resources & Conservation,0.6012972593307495,ESS3_R,E2,E,False,1.8363101,58.85996
hydro_geological,Water Resources & Conservation,0.6455001831054688,ESS3_R,E2,E,False,3.4770792,58.261536
hydro_power,Water Resources & Conservation,0.6617838740348816,ESS3_R,E2,E,False,1.3674955,59.148407
hydro_projects,Water Resources & Conservation,0.6850594878196716,ESS3_R,E2,E,False,1.5288469,60.841103
hydrocarbon,Emissions & Hazardous Pollutants,0.557134747505188,ESS3_P,E1,E,False,4.590007,37.775314
hydrocarbons,Emissions & Hazardous Pollutants,0.5865621566772461,ESS3_P,E1,E,False,4.4895897,37.831852
hydroelectric,Water Resources & Conservation,0.5271770358085632,ESS3_R,E2,E,False,0.59488463,58.000046
hydroelectric_power,Energy Efficiency,0.6778857707977295,ESS3_R,E2,E,False,0.7237993,58.70228
hydrogen,Emissions & Hazardous Pollutants,0.4214653968811035,ESS3_P,E1,E,False,7.511205,36.830566
hydrogeological,Water Resources & Conservation,0.559004008769989,ESS3_R,E2,E,False,27.682425,43.076206
hydrologic,Water Resources & Conservation,0.5821794867515564,ESS3_R,E2,E,False,27.417112,43.10823
hydrological,Water Resources & Conservation,0.6556357741355896,ESS3_R,E2,E,False,27.713194,43.611042
hydrology,Water Resources & Conservation,0.6043174862861633,ESS3_R,E2,E,False,27.820072,43.65205
hydropower_development,Water Resources & Conservation,0.5498815178871155,ESS3_R,E2,E,False,0.87829196,60.08493
hydropower_plant,Water Resources & Conservation,0.6395270824432373,ESS3_R,E2,E,False,-0.02103278,59.485477
hydropower_plants,Water Resources & Conservation,0.6259774565696716,ESS3_R,E2,E,False,-0.095422246,59.46272
hydropower_project,Water Resources & Conservation,0.607009768486023,ESS3_R,E2,E,False,1.0448833,60.57453
hydropower_projects,Water Resources & Conservation,0.5788758993148804,ESS3_R,E2,E,False,1.020872,60.71543
hydropower_station,Water Resources & Conservation,0.6039212346076965,ESS3_R,E2,E,False,-0.54888076,60.22013
hydropower_stations,Water Resources & Conservation,0.562641441822052,ESS3_R,E2,E,False,-0.61137915,60.23259
illegal,Accountability & Integrity,0.4498535096645355,DIM8_9,G5,G,False,-9.636173,-4.3751183
illnesses,Disease & Health Risks,0.6701053380966187,ESS4,S2,S,False,46.882114,3.6972384
ills,Disease & Health Risks,0.46143776178359985,ESS4,S2,S,False,46.581017,3.0142655
immunization,Disease & Health Risks,0.5520011186599731,ESS4,S2,S,False,50.72908,4.9660945
implementation_agencies,Procurement Systems & Processes,0.5579066872596741,DIM6,G3,G,False,1.4863753,-29.977064
implementation_arrangements,Institutional Capacity,0.48508018255233765,DIM1,G1,G,False,11.432723,-33.497673
implementation_capacity,Institutional Capacity,0.4998667538166046,DIM1,G1,G,False,24.678299,-27.217503
implementation_plan,Strategic Plan,0.5559643507003784,DIM1,G1,G,False,10.49555,-34.322876
implementation_plans,Strategic Plan,0.5583446621894836,DIM1,G1,G,False,10.515603,-34.31002
improper,Accountability & Integrity,0.41548123955726624,DIM8_9,G5,G,False,-0.07929888,-0.308719
improved_efficiency,Economic Efficiency & Benefits,0.7334833741188049,DIM2_3,G2,G,False,18.830124,-16.56697
improved_road_safety,Safety Assessment & Standards,0.620820939540863,ESS4,S2,S,False,-31.277464,21.883646
improved_water,Water Resources & Conservation,0.7576559782028198,ESS3_R,E2,E,False,20.901594,56.28267
improved_water_supply,Water Resources & Conservation,0.753889799118042,ESS3_R,E2,E,False,26.360188,64.440445
incident,Accountability & Integrity,0.5160558223724365,DIM8_9,G5,G,False,-6.415742,14.3309145
incidents,Accountability & Integrity,0.560615599155426,DIM8_9,G5,G,False,-6.390385,14.360089
incineration,Waste Management & Disposal,0.5025317072868347,ESS3_P,E1,E,False,0.7591594,22.16844
income_earning,Labor Management & Employment,0.6031495928764343,ESS2,S1,S,False,-41.84705,-18.551628
incremental_cost,Cost Analysis & Valuation,0.5485323667526245,DIM2_3,G2,G,False,-33.57087,-24.401085
incremental_costs,Cost Analysis & Valuation,0.6019168496131897,DIM2_3,G2,G,False,-33.516514,-24.431192
incremental_operating_costs,Cost Analysis & Valuation,0.6344526410102844,DIM2_3,G2,G,False,-33.556164,-24.958918
indebtedness,Fiscal Management & Sustainability,0.5452318787574768,DIM2_3,G2,G,False,-47.815617,-30.715902
independent_auditors,Operations & Performance,0.5114104151725769,DIM7,G4,G,False,-11.282682,-52.714863
independent_monitoring,Operations & Performance,0.5851432085037231,DIM7,G4,G,False,22.279602,-44.557014
independent_power_producers,Energy Efficiency,0.5774592161178589,ESS3_R,E2,E,False,-22.04063,54.12809
indigenous,Indigenous Peoples,0.7546605467796326,ESS7,S4,S,False,29.893288,-2.6077967
indigenous_people,Indigenous Peoples,0.8017218112945557,ESS7,S4,S,False,29.225863,-3.3688014
individual_consultants,Bidding & Contract Management,0.5602886080741882,DIM6,G3,G,False,-0.039795216,-42.51469
industrial_pollution,Emissions & Hazardous Pollutants,0.7397990822792053,ESS3_P,E1,E,False,13.980969,27.195816
industrial_wastepaper,Waste Management & Disposal,0.6056259274482727,ESS3_P,E1,E,False,9.986106,52.02934
industrialization,Economic Efficiency & Benefits,0.4284697473049164,DIM2_3,G2,G,False,-26.464664,-12.392456
inefficiencies,Economic Efficiency & Benefits,0.5347534418106079,DIM2_3,G2,G,False,17.613869,-11.887758
inefficiency,Economic Efficiency & Benefits,0.5653803944587708,DIM2_3,G2,G,False,17.578123,-11.5917845
inefficient,Economic Efficiency & Benefits,0.4704054892063141,DIM2_3,G2,G,False,16.99574,-11.018737
infection,Disease & Health Risks,0.6703394651412964,ESS4,S2,S,False,49.47057,4.3343987
infections,Disease & Health Risks,0.6499909162521362,ESS4,S2,S,False,49.45089,4.4299674
infectious,Disease & Health Risks,0.6137492656707764,ESS4,S2,S,False,50.456444,3.0233905
inflation,Fiscal Management & Sustainability,0.49991631507873535,DIM2_3,G2,G,False,-37.81826,-12.88694
inflation_rate,Economic Efficiency & Benefits,0.42681580781936646,DIM2_3,G2,G,False,-36.665016,-12.940455
inflation_rates,Fiscal Management & Sustainability,0.43698883056640625,DIM2_3,G2,G,False,-36.67051,-12.948355
inflationary,Fiscal Management & Sustainability,0.45596736669540405,DIM2_3,G2,G,False,-37.938885,-12.572374
informant,Accountability & Integrity,0.4559846520423889,DIM8_9,G5,G,False,-19.592936,8.27531
information,Transparency & Disclosure,0.4933544099330902,DIM8_9,G5,G,False,-7.704836,-13.715261
information_disclosure,Transparency & Disclosure,0.85667484998703,DIM8_9,G5,G,False,-10.372217,-13.043636
information_system,Operations & Performance,0.5948973894119263,DIM7,G4,G,False,18.402763,-35.11478
information_systems,Operations & Performance,0.5861459970474243,DIM7,G4,G,False,18.31262,-35.178852
inhabitants,Indigenous Peoples,0.5718007683753967,ESS7,S4,S,False,18.043205,18.052105
injuries,Workplace Health & Safety,0.5013133883476257,ESS2,S1,S,False,-2.8761623,19.476595
inland_waterway,Habitats & Ecosystems,0.5592134594917297,ESS6,E3,E,False,39.866894,48.163486
inland_waterways,Habitats & Ecosystems,0.5749788284301758,ESS6,E3,E,False,39.96858,48.20138
inspection,Safety Assessment & Standards,0.5697211027145386,ESS4,S2,S,False,-16.835747,9.900011
inspections,Safety Assessment & Standards,0.5701475143432617,ESS4,S2,S,False,-16.9816,9.839309
inspector,Operations & Performance,0.46736592054367065,DIM7,G4,G,False,-18.42678,9.168904
inspectorate,Accountability & Integrity,0.5170276165008545,DIM8_9,G5,G,False,-18.41129,9.139984
inspectors,Operations & Performance,0.49834808707237244,DIM7,G4,G,False,-17.761656,9.463667
installment,Fiscal Management & Sustainability,0.4585861265659332,DIM2_3,G2,G,False,-51.912476,-31.565306
installments,Fiscal Management & Sustainability,0.4918666183948517,DIM2_3,G2,G,False,-51.89475,-31.576225
institutes,Institutional Capacity,0.4044162631034851,DIM1,G1,G,False,1.8586642,-23.715858
institution,Institutional Capacity,0.5299539566040039,DIM1,G1,G,False,0.42497033,-21.005636
institution_building,Institutional Capacity,0.6485850811004639,DIM1,G1,G,False,-0.17251469,-22.857653
institutional,Institutional Capacity,0.5824499130249023,DIM1,G1,G,False,0.23970783,-21.550985
institutional_arrangements,Institutional Capacity,0.6947207450866699,DIM1,G1,G,False,0.124074586,-23.670567
institutional_capabilities,Institutional Capacity,0.7089207768440247,DIM1,G1,G,False,-2.9616141,-23.696577
institutional_capacity_building,Institutional Capacity,0.7151293754577637,DIM1,G1,G,False,-3.4496741,-23.201782
institutional_changes,Institutional Capacity,0.6731180548667908,DIM1,G1,G,False,-1.4297023,-22.600235
institutional_component,Institutional Capacity,0.5929127931594849,DIM1,G1,G,False,-1.1994721,-25.222343
institutional_development,Institutional Capacity,0.7043374180793762,DIM1,G1,G,False,-1.8850924,-23.510242
institutional_development_component,Institutional Capacity,0.6087015867233276,DIM1,G1,G,False,-1.8399757,-24.860056
institutional_development_impact,Institutional Capacity,0.5979982018470764,DIM1,G1,G,False,-2.2817602,-23.981487
institutional_development_program,Institutional Capacity,0.604830265045166,DIM1,G1,G,False,-2.2166858,-24.853855
institutional_framework,Institutional Capacity,0.689384937286377,DIM1,G1,G,False,-1.2752051,-23.845886
institutional_reform,Institutional Capacity,0.6807184815406799,DIM1,G1,G,False,-1.7717984,-21.997892
institutional_reforms,Institutional Capacity,0.6625665426254272,DIM1,G1,G,False,-1.8599517,-21.97974
institutional_strengthening,Institutional Capacity,0.6939860582351685,DIM1,G1,G,False,-2.2811725,-22.489676
institutional_structure,Institutional Capacity,0.7440877556800842,DIM1,G1,G,False,-0.4214909,-23.212994
institutional_support,Institutional Capacity,0.6369799971580505,DIM1,G1,G,False,-0.49869385,-24.354084
institutionalization,Institutional Capacity,0.5652694702148438,DIM1,G1,G,False,-0.83119804,-20.893671
institutions,Institutional Capacity,0.5347162485122681,DIM1,G1,G,False,0.32770717,-20.885164
integrity,Accountability & Integrity,0.667777419090271,DIM8_9,G5,G,False,-11.579041,9.451884
inter_company,Bidding & Contract Management,0.5308479070663452,DIM6,G3,G,False,1.46915,-26.761545
inter_institutional,Institutional Capacity,0.5763353705406189,DIM1,G1,G,False,1.2648425,-25.812265
inter_ministerial,Bidding & Contract Management,0.48490849137306213,DIM6,G3,G,False,1.5337198,-26.267529
interagency,Institutional Capacity,0.4008936285972595,DIM1,G1,G,False,4.288864,-25.956097
intergovernmental,Institutional Capacity,0.4157295525074005,DIM1,G1,G,False,4.1390533,-26.106644
interim_financial_reports,Operations & Performance,0.5083292722702026,DIM7,G4,G,False,-19.211733,-54.054787
intermediaries,Bidding & Contract Management,0.4054749011993408,DIM6,G3,G,False,5.1676984,-25.661446
intermediation,Institutional Capacity,0.4252188205718994,DIM1,G1,G,False,5.251099,-25.603456
internal_audit,Operations & Performance,0.5740714073181152,DIM7,G4,G,False,-12.329102,-54.603104
internal_audit_department,Operations & Performance,0.5411559343338013,DIM7,G4,G,False,-12.4490185,-53.91584
